> -L"dykes_parana"
> -L"dykes_parana"
-49.741987206	-24.811834274
-49.822294015	-24.750563153
-49.937103008	-24.638133621
-49.979933307	-24.592923862
-49.995994668	-24.58233526
> -L"dykes_parana"
-49.994804938	-24.573412282
-50.106639605	-24.483587629
-50.145305846	-24.452654635
> -L"dykes_parana"
-49.49498329	-24.644716796
-49.514018979	-24.621517052
> -L"dykes_parana"
-48.104703882	-24.133951611
-48.140990663	-24.098259696
-48.165975003	-24.087552122
-48.209400167	-24.079224008
-48.243902351	-24.07268049
-48.260558578	-24.065542107
> -L"dykes_parana"
-47.995843541	-24.503957798
-48.027966265	-24.478259619
-48.056519797	-24.458985985
-48.086025114	-24.436856997
-48.118385783	-24.416869525
-48.145987531	-24.394502591
-48.161691974	-24.384984747
-48.194052643	-24.364045491
-48.232124019	-24.336443743
-48.256394522	-24.321215192
> -L"dykes_parana"
-47.272856212	-24.579696041
-47.317828025	-24.531868875
-47.361372162	-24.49189393
> -L"dykes_parana"
-49.154105673	-25.428391287
-49.184086881	-25.417921659
-49.232151994	-25.395078833
-49.273078723	-25.369856546
-49.310674207	-25.34463426
> -L"dykes_parana"
-49.093667363	-25.485498351
-49.152202104	-25.451710005
-49.175520822	-25.432674317
-49.206453815	-25.418873443
-49.254043035	-25.395554725
-49.280217106	-25.389844019
> -L"dykes_parana"
-49.081472625	-25.170483492
-49.126682384	-25.147878612
-49.143338612	-25.128248059
-49.164753761	-25.116945619
-49.188548371	-25.100884257
-49.207584059	-25.090176683
> -L"dykes_parana"
-49.046375576	-25.050899713
-49.082543383	-25.040430085
-49.136319202	-25.011876553
-49.180101284	-24.979039991
-49.199136972	-24.967142686
-49.250057438	-24.92907131
-49.272900263	-24.911463298
> -L"dykes_parana"
-49.077772564	-27.350858961
-49.106920961	-27.339556521
-49.129823273	-27.323792592
-49.163135727	-27.306838932
-49.197935344	-27.282449457
-49.214591571	-27.264900932
> -L"dykes_parana"
-48.839993025	-25.281816489
-48.867356827	-25.260996205
-48.881038728	-25.243150248
-48.898884685	-25.215191581
> -L"dykes_parana"
-49.65160338	-24.60045783
-49.705736118	-24.555248071
-49.739048572	-24.530858596
-49.786042926	-24.49278722
-49.824114303	-24.460069631
-49.847314047	-24.432705829
-49.859806218	-24.414265006
> -L"dykes_parana"
-48.490236052	-26.513124107
-48.515934231	-26.495991988
-48.53306635	-26.471245594
-48.553053822	-26.443643846
-48.587318061	-26.389392135
-48.597787689	-26.3732118
-48.613968024	-26.361790387
-48.622534084	-26.346561837
-48.632051928	-26.329429718
-48.651087616	-26.31039403
> -L"dykes_parana"
-48.58370128	-26.143260689
-48.64842262	-26.108044666
-48.717902881	-26.069021505
-48.756926041	-26.049985817
-48.798804555	-26.028094776
> -L"dykes_parana"
-48.381720733	-25.549693235
-48.41360551	-25.544934313
-48.45453224	-25.528278086
-48.495934861	-25.505911152
> -L"dykes_parana"
-48.429309953	-25.61831689
-48.463574191	-25.610702615
-48.504025028	-25.593094604
-48.532102668	-25.578817838
> -L"dykes_parana"
-53.5833468649	-31.1067473851
-53.5757325896	-31.1181687979
-53.54337192	-31.1410116236
-53.4919755622	-31.1638544492
-53.4577113237	-31.1866972749
-53.4253506541	-31.2171543758
-53.3910864156	-31.2399972014
-53.3625328835	-31.2704543023
-53.3530150395	-31.2818757151
-53.3301722138	-31.302814972
-53.2730651497	-31.3294649352
-53.2349937736	-31.3504041921
-53.1835974159	-31.3789577242
-53.1455260398	-31.3960898434
-53.1074546637	-31.4075112562
-53.0636725812	-31.4208362379
-53.0275047739	-31.4284505131
-52.9570727281	-31.4455826323
-52.919001352	-31.4570040452
-52.8657014255	-31.4722325956
-52.8200157742	-31.4893647148
-52.7610051412	-31.5045932653
-52.7038980771	-31.5122075405
-52.6677302698	-31.5198218157
-52.6068160681	-31.5312432285
-52.568744692	-31.5388575038
-52.5230590407	-31.5597967606
-52.4868912334	-31.5769288799
-52.431687738	-31.5997717055
-52.3974234995	-31.6111931183
-52.3821949491	-31.6169038248
-52.3764842427	-31.6169038248
> -L"dykes_parana"
-53.425112708	-31.0253222295
-53.4065529121	-31.0310329359
-53.3908484695	-31.0324606125
-53.3765717034	-31.0381713189
-53.3451628182	-31.0495927317
-53.3251753457	-31.0524480849
-53.2980494903	-31.059586468
-53.2709236348	-31.0638694978
-53.2580745454	-31.0652971744
-53.2437977793	-31.0710078808
-53.2395147495	-31.0710078808
> -L"dykes_parana"
-53.5521759257	-30.8428651596
-53.5436098661	-30.8457205128
-53.515056334	-30.8585696022
-53.4865028019	-30.8685633384
-53.4593769465	-30.8799847512
-53.4279680612	-30.8928338407
-53.4008422057	-30.9099659599
-53.3808547333	-30.9185320195
-53.3523012012	-30.9342364622
-53.3223199925	-30.9442301984
-53.295194137	-30.9470855516
-53.2609298986	-30.9613623176
-53.2409424261	-30.9670730241
-53.2380870729	-30.9670730241
> -L"dykes_parana"
-53.5378991596	-30.8828401045
-53.5179116872	-30.8842677811
-53.4793644189	-30.9042552535
-53.4579492698	-30.9299534324
-53.446527857	-30.938519492
-53.4208296782	-30.9499409048
-53.3994145291	-30.9542239346
-53.3794270567	-30.9570792878
-53.3451628182	-30.9656453475
-53.3180369627	-30.9713560539
-53.3123262563	-30.9727837305
> -L"dykes_parana"
-53.4693706827	-30.8000348614
-53.4550939166	-30.7986071848
-53.4222573548	-30.8057455679
-53.4008422057	-30.8200223339
-53.3779993801	-30.8357267765
-53.3537288778	-30.848575866
-53.3365967585	-30.8599972788
-53.3251753457	-30.8657079852
-53.3037601967	-30.8757017214
-53.2709236348	-30.8871231343
-53.2466531325	-30.8956891939
-53.2238103069	-30.9071106067
-53.198112128	-30.9185320195
-53.1809800088	-30.9228150493
-53.1595648597	-30.9356641388
> -L"dykes_parana"
-53.8434219528	-30.4288389445
-53.8348558932	-30.4331219743
-53.8005916547	-30.4431157106
-53.7648997396	-30.4616755064
-53.7334908543	-30.4845183321
-53.7106480287	-30.5059334811
-53.6892328796	-30.5230656004
-53.666390054	-30.5416253962
-53.6421195517	-30.5587575155
-53.6078553132	-30.5901664007
-53.5864401642	-30.6115815498
-53.5593143087	-30.628713669
-53.5421821895	-30.6429904351
-53.5336161298	-30.6501288181
> -L"dykes_parana"
-53.3551565544	-30.614436903
-53.3394521118	-30.6230029626
-53.3237476691	-30.6301413456
-53.2966218137	-30.6372797286
-53.2694959582	-30.6487011415
-53.2466531325	-30.6615502309
-53.2223826303	-30.6715439671
-53.2138165706	-30.6743993203
-53.2023951578	-30.6801100268
-53.183835362	-30.6886760864
> -L"dykes_parana"
-53.2980494903	-30.5501914558
-53.2794896944	-30.5544744856
-53.2509361623	-30.5658958985
-53.2095335408	-30.5816003411
-53.1781246556	-30.5973047838
-53.1509988001	-30.6115815498
-53.1110238552	-30.6315690222
-53.0696212337	-30.6444181117
-53.0339293186	-30.6572672011
-53.0025204333	-30.6658332607
-52.9596901352	-30.6843930566
-52.9539794288	-30.6858207332
> -L"dykes_parana"
-53.1121540992	-30.4793430044
-53.0950219799	-30.4884801347
-53.0698948717	-30.4953329823
-53.0310620681	-30.5136072429
-53.0047928186	-30.5250286557
-52.9705285801	-30.5421607749
-52.9339800591	-30.5592928942
-52.9065686683	-30.5729985896
-52.860883017	-30.5958414152
-52.8254766372	-30.6106892519
-52.7980652464	-30.6209685235
-52.7580903015	-30.6323899363
