> -L"dykes_equamp"
-39.3242583291	-4.80552362771
-39.3230602855	-4.80509782936
-39.3218572225	-4.80466513638
-39.320648996	-4.80422549704
-39.3194354668	-4.80377886071
-39.3182164862	-4.80332517263
-39.3169920088	-4.80286441655
-39.3157617626	-4.80239649086
-39.3145255776	-4.80192133084
-39.3132832708	-4.80143886615
-39.3120346687	-4.80094902958
-39.310779551	-4.80045173476
-39.3095177058	-4.7999468977
-39.3082489033	-4.79943442655
-39.3069746644	-4.79891494549
-39.3056929911	-4.79838764991
-39.3044036145	-4.79785242917
-39.3031062407	-4.79730916129
-39.3018005956	-4.79675773166
-39.3004863106	-4.79619798477
-39.2991630333	-4.79562977064
-39.297830375	-4.79505292226
-39.2964883803	-4.79446746135
-39.2951361498	-4.79387299778
-39.2937732065	-4.79326932189
-39.2923990159	-4.792656197
-39.2910130931	-4.79203340705
-39.2896147218	-4.7914006307
-39.286777831	-4.790103848
-39.2862117851	-4.78984185687
-39.2856413675	-4.78957475796
-39.2850663032	-4.78930242256
-39.2844862818	-4.78902470363
-39.2839010245	-4.78874146815
-39.2833101059	-4.78845251057
-39.2827131249	-4.78815763492
-39.2821096181	-4.78785661218
-39.2808827711	-4.78723601667
-39.2796229347	-4.7865873936
-39.2783241421	-4.78590767412
-39.2769773362	-4.78519212035
-39.2758539242	-4.78458779068
-39.2746825142	-4.78395124943
-39.2734509855	-4.78327591795
-39.2721355406	-4.78254875018
-39.2696973667	-4.781189199
-39.2654041487	-4.77877970631
-39.2637896604	-4.77787591179
-39.2621810908	-4.77698031975
-39.2607281742	-4.77617750039
-39.2591824055	-4.77533168102
-39.2577271184	-4.77454492897
-39.256337819	-4.7738040079
-39.2550014798	-4.77310198113
-39.254287221	-4.77273145353
-39.2535845826	-4.77237036795
-39.2528924566	-4.7720181551
-39.2522099407	-4.77167435597
-39.2515360642	-4.77133848279
-39.2508702868	-4.77101026754
-39.2502119714	-4.77068939617
-39.2495605754	-4.7703756043
-39.2489149073	-4.77006832394
-39.2482752282	-4.76976768556
-39.2476411269	-4.76947349586
-39.2470122429	-4.76918558762
-39.2463881947	-4.7689037866
-39.2457687231	-4.76862797621
-39.2451535427	-4.76835802935
-39.244542398	-4.768093834
-39.2434900474	-4.76764462295
-39.2424360294	-4.76719920742
-39.2413803443	-4.76675758743
-39.2403229918	-4.76631976297
-39.2392639721	-4.76588573404
-39.2382032851	-4.76545550065
-39.2371409309	-4.76502906278
-39.2360769094	-4.76460642045
-39.2350112206	-4.76418757364
-39.2339438646	-4.76377252237
-39.2328748413	-4.76336126663
-39.2318041507	-4.76295380642
-39.2307317929	-4.76255014175
-39.2296577678	-4.7621502726
-39.2285820754	-4.76175419899
-39.2275047158	-4.76136192091
-39.2264256889	-4.76097343836
-39.2253449947	-4.76058875134
-39.2242626333	-4.76020785986
-39.2231786046	-4.75983076391
-39.2220929087	-4.75945746349
-39.2210055455	-4.7590879586
-39.219916515	-4.75872224924
-39.2188258173	-4.75836033542
-39.2177334523	-4.75800221713
-39.21663942	-4.75764789437
-39.2155437205	-4.75729736714
-39.2144463537	-4.75695063545
-39.2133473197	-4.75660769929
-39.2122466184	-4.75626855866
-39.2111442498	-4.75593321356
-39.210040214	-4.755601664
> -L"dykes_equamp"
-38.736527473	-4.126829093
-38.708568807	-4.10838827
> -L"dykes_equamp"
-40.530284153	-4.8662466
-40.508274138	-4.848995508
> -L"dykes_equamp"
-40.818853286	-7.00597691
-40.792679215	-6.995269335
> -L"dykes_equamp"
-40.742115669	-6.954223633
-40.723079981	-6.942921193
> -L"dykes_equamp"
-41.471420467	-7.826296092
-41.450005318	-7.814993652
-41.430374765	-7.805475808
-41.410744211	-7.796552829
-41.387544466	-7.779896602
-41.364939587	-7.76383524
-41.350662821	-7.75134307
-41.337575785	-7.74004063
-41.310806849	-7.724574134
> -L"dykes_equamp"
-41.496999673	-7.866746929
-41.472610197	-7.856634219
-41.458333431	-7.84652151
-41.433349091	-7.827485822
> -L"dykes_equamp"
-41.687951418	-8.287911527
-41.645715986	-8.233778789
> -L"dykes_equamp"
-41.63143922	-8.206414987
-41.591583248	-8.152877115
> -L"dykes_equamp"
-41.554106737	-8.281368009
-41.502948325	-8.23734798
> -L"dykes_equamp"
-38.78262953	-6.4497779
-38.761809247	-6.410516793
-38.746937615	-6.380773531
> -L"dykes_equamp"
-39.994964913	-5.998870039
-39.955703806	-5.976860025
-39.923581083	-5.954850011
> -L"dykes_equamp"
-39.94023731	-5.954850011
-39.905735125	-5.934624592
> -L"dykes_equamp"
-39.545246783	-5.654443059
-39.524426499	-5.637786831
> -L"dykes_equamp"
-36.456176338	-8.375700283
-36.430002267	-8.362018382
-36.404423061	-8.353690268
-36.385387373	-8.342387829
-36.346126266	-8.324541871
> -L"dykes_equamp"
-36.530534494	-8.409607602
-36.513283402	-8.398900028
-36.500791232	-8.385218127
-36.488893927	-8.370941361
> -L"dykes_equamp"
-36.626902665	-8.472068453
-36.606082381	-8.460766014
-36.592995346	-8.45124817
-36.573959658	-8.443514921
-36.558493161	-8.429833021
-36.541836934	-8.412581928
-36.525775572	-8.397115432
> -L"dykes_equamp"
-37.120045958	-9.192450273
-37.096251348	-9.150809705
> -L"dykes_equamp"
-37.664942529	-8.944986328
-37.63222494	-8.904535491
-37.607240599	-8.86705898
> -L"dykes_equamp"
-37.293211233	-9.439914218
-37.266442297	-9.400653111
-37.240268226	-9.363771465
-37.211119828	-9.329864146
-37.196843062	-9.314992515
> -L"dykes_equamp"
-37.585884937	-9.814084461
-37.561495462	-9.786720659
> -L"dykes_equamp"
-39.207547099	-12.713457696
-39.187916546	-12.691447682
-39.159957879	-12.665273611
> -L"dykes_equamp"
-36.243360884	-8.223788733
-36.2423027157	-8.22186288356
-36.2412559834	-8.21993205907
-36.2402206872	-8.21799625955
-36.239196827	-8.216055485
-36.2387773872	-8.21524925651
-36.2383608661	-8.21443725752
-36.2379472198	-8.21361940205
-36.2375364021	-8.21279559887
-36.2371283691	-8.21196576003
-36.2367230685	-8.21112977957
-36.2363204504	-8.21028755439
-36.2359204623	-8.20943897456
-36.2355230839	-8.20858399873
-36.2351282252	-8.20772243461
-36.2347358286	-8.20685415682
-36.2343458336	-8.20597903106
-36.2339581827	-8.20509692895
-36.2335728056	-8.20420769055
-36.2331896351	-8.20331116092
-36.2328085998	-8.20240717301
-36.232430097	-8.20149669264
-36.2320535734	-8.20057841248
-36.2316789493	-8.199652138
-36.2313061391	-8.19871765785
-36.2309350631	-8.19777477266
-36.2305656185	-8.19682322152
-36.2301977078	-8.19586275336
-36.2298312255	-8.1948930928
-36.2294661678	-8.19391423572
-36.2291023103	-8.1929255856
-36.22873953	-8.19192680879
-36.2283776925	-8.19091753489
-36.2280166749	-8.18989742224
-36.2276563057	-8.18886598715
-36.2272964236	-8.18782276842
-36.2269368493	-8.18676724591
-36.2263183054	-8.18492060642
-36.2256990033	-8.18303257962
-36.2250777059	-8.1810993961
-36.2244528369	-8.17911615373
-36.2238233526	-8.17707961004
-36.223186174	-8.17497987296
-36.2225385698	-8.17280795057
-36.2218765434	-8.17055044576
-36.2213004184	-8.16855737078
-36.2207056665	-8.16647440347
-36.2200864277	-8.16428104899
-36.2194315507	-8.161937823
-36.2181866595	-8.15743227852
-36.2158878752	-8.14903792219
-36.2149659738	-8.14568575113
-36.2140093045	-8.14223874476
-36.2131393505	-8.13914423532
-36.2126340042	-8.13736823484
-36.2121432821	-8.13566081945
-36.2116639074	-8.13401059113
-36.2111936885	-8.13241000989
-36.2107301702	-8.1308507558
-36.2102725656	-8.12933021821
-36.2098196548	-8.12784434559
-36.2093704932	-8.1263900397
-36.2088215249	-8.12463925549
-36.2082756785	-8.12292807985
-36.2077318251	-8.1212529744
-36.207189059	-8.11961115163
-36.2066463835	-8.11799961087
-36.2061032767	-8.11641681684
-36.2055590988	-8.11486090572
-36.2050133066	-8.11333032509
-36.2044646112	-8.11182152432
-36.2039133424	-8.11033547382
-36.2033590805	-8.10887104298
-36.2028014568	-8.10742725744
-36.2022400725	-8.10600308888
-36.201674661	-8.10459786485
-36.2011049222	-8.10321083976
-36.200530586	-8.101841356
-36.2001830172	-8.1010262061
-36.1998284616	-8.10020462544
-36.199466751	-8.09937622362
-36.1990976929	-8.09854056018
-36.198721113	-8.09769723917
-36.198336743	-8.0968456582
-36.1979443265	-8.09598524945
-36.1975435644	-8.09511535694
-36.19713472	-8.09423653349
-36.1967168476	-8.09334672861
-36.1962895297	-8.09244505261
-36.1958522619	-8.09153044149
-36.195404628	-8.09060202051
-36.1949458091	-8.08965808769
-36.193991346	-8.08771697225
-36.1931752882	-8.08607857862
-36.1923154181	-8.08437030411
-36.1914029643	-8.08257470195
-36.1904206246	-8.0806577135
-36.1885669821	-8.07707324799
-36.1852259685	-8.07065674589
-36.1839464822	-8.06819238678
-36.1826627247	-8.06570449436
-36.1815146616	-8.0634601628
-36.1802755233	-8.06100999434
-36.1796914953	-8.05984290524
-36.179127421	-8.05870701991
-36.1785805696	-8.05759682362
-36.1780500532	-8.05651049653
-36.1775345288	-8.05544528839
-36.1770329692	-8.05439907587
-36.1764672196	-8.05320626285
-36.1759179296	-8.05203410891
-36.1753841142	-8.05088051134
-36.1748649916	-8.04974378037
-36.1743597321	-8.0486220926
-36.1738678975	-8.04751446905
-36.1733889679	-8.0464197387
-36.1729225108	-8.04533691238
-36.1724675813	-8.04426376528
-36.1720244223	-8.04320083787
-36.1715927246	-8.04214738872
-36.1711722237	-8.04110277157
-36.1707626444	-8.04006630122
-36.1703638066	-8.0390375191
-36.1699755134	-8.03801591748
-36.169597593	-8.037001044
-36.1693841421	-8.03641640827
-36.1691697634	-8.0358184774
-36.1689540022	-8.03520598387
-36.1687362726	-8.03457726498
-36.1685161995	-8.03393125978
-36.1682926033	-8.03326452646
-36.1680644366	-8.03257394486
-36.1678301307	-8.03185476876
-36.1674331294	-8.03061557889
-36.166998042	-8.02923305467
-36.1665833301	-8.02789853938
-36.1655702589	-8.02461930266
-36.1650325251	-8.02289867575
-36.1647541389	-8.0220207392
-36.1644899885	-8.02119817664
-36.1642354941	-8.02041673238
-36.1639882154	-8.01966892588
-36.1637137507	-8.01885323423
-36.1634441788	-8.01806767599
-36.1631779673	-8.01730778838
-36.1629140505	-8.01657053274
-36.1626512252	-8.01585257457
-36.1623890643	-8.015152774
-36.1621269374	-8.01446944906
-36.161864345	-8.013801299
-36.1616610516	-8.01329534175
-36.1614525467	-8.01278626579
-36.1612387444	-8.01227386146
-36.1610195471	-8.01175789455
-36.1607948647	-8.01123815242
-36.1605645626	-8.01071432277
-36.1603285113	-8.01018611057
-36.1600865604	-8.00965317951
-36.1598388109	-8.00911573879
-36.1595848218	-8.00857281907
-36.1593243862	-8.00802397801
-36.159057258	-8.00746869679
-36.1587832264	-8.00690653485
-36.1585019088	-8.0063367044
-36.1582129436	-8.00575847336
-36.1579158827	-8.00517094441
-36.1573475052	-8.0040642984
-36.1567457805	-8.00291448638
-36.1561050989	-8.00171076839
-36.155414743	-8.00043299779
-36.1547561728	-7.99922874141
-36.1540204562	-7.99789601422
-36.1532760562	-7.99655663554
-36.1512858217	-7.99298697607
-36.1501624483	-7.99095574678
-36.1495622413	-7.98985862896
-36.1490057989	-7.98883120665
-36.1484823568	-7.98785359722
-36.1479865016	-7.98691567559
-36.1474004927	-7.98578970976
-36.1468457415	-7.98470327413
-36.1465787965	-7.98417235536
-36.1463183741	-7.98364877824
-36.1460641594	-7.9831319095
-36.1458158926	-7.98262122053
-36.1455729833	-7.98211548402
-36.1453356007	-7.98161503787
-36.1451035601	-7.98111949298
-36.1448767041	-7.98062851289
-36.1446548679	-7.98014174024
-36.1444379453	-7.97965894098
-36.1442258191	-7.97917985426
-36.144018387	-7.978704249
-36.143794166	-7.9781819568
-36.143568361	-7.97764756941
-36.1433404873	-7.97709994012
-36.1431099172	-7.97653756146
-36.1428762527	-7.97595947934
-36.1426382179	-7.9753625545
-36.1423946774	-7.97474394172
-36.1421439186	-7.97409929219
-36.1417216691	-7.97299818364
-36.1412571704	-7.97176855171
-36.140816511	-7.97058966054
-36.1397603263	-7.96775016564
-36.1392160775	-7.96630002579
-36.138683443	-7.9649028639
-36.138193136	-7.96364342507
-36.1379427659	-7.96301206257
-36.1376976558	-7.96240246153
-36.1374565863	-7.96181158972
-36.1372186943	-7.96123733339
-36.1369830159	-7.96067737855
-36.1367491897	-7.96013087934
-36.1365167007	-7.95959663214
-36.136285139	-7.959073696
-36.1360082844	-7.95845750975
-36.1357276751	-7.95783995679
-36.1354432897	-7.95722099019
-36.1351551056	-7.95660056065
-36.1348631008	-7.95597862063
-36.134567249	-7.95535511428
-36.1342675245	-7.95472998735
-36.1339638999	-7.95410318265
-36.1336563627	-7.95347467375
-36.1333448671	-7.95284436685
-36.1330293818	-7.95221219855
-36.1327098734	-7.95157810175
-36.1323863095	-7.9509420121
-36.1320586506	-7.95030385211
-36.1313908912	-7.94902101626
-36.130706734	-7.94772983714
-36.1300053501	-7.94642872721
-36.1292863266	-7.9451169203
-36.128549181	-7.94379353601
-36.1277934867	-7.94245780417
-36.1270185305	-7.9411084599
-36.1262236339	-7.93974432173
-36.1254079805	-7.93836398804
-36.1245946006	-7.93700563904
-36.1237597557	-7.93562886455
-36.1229023222	-7.9342318111
-36.1220208912	-7.93281218263
-36.12111439	-7.93136823718
-36.1201802831	-7.92989592205
-36.1192162224	-7.92839153507
-36.1182190087	-7.92685008278
-36.1172094885	-7.92530329313
-36.1161596651	-7.92370779589
-36.1150633779	-7.92205422263
-36.113910571	-7.92032740288
-36.1127083621	-7.91853771287
-36.1114140947	-7.91662139143
-36.108326472	-7.912079341
-36.1069637108	-7.91007407566
-36.1037718088	-7.90535583967
-36.1023250579	-7.90322495535
-36.1007840335	-7.900972601
-36.1000744957	-7.89994395569
-36.0993930854	-7.89896214635
-36.0986243599	-7.89786253011
-36.0978799616	-7.89680665342
-36.0971551506	-7.89578779447
-36.09644675	-7.89480148987
-36.0957512221	-7.89384283234
-36.095067424	-7.89291026531
-36.0943935995	-7.89200139441
-36.0937283921	-7.89111439059
-36.0930133008	-7.89017265069
-36.0923057048	-7.88925320058
-36.0916044717	-7.88835456919
-36.0909086778	-7.88747557319
-36.09021732	-7.88661495004
-36.0895298434	-7.88577201338
-36.0888455874	-7.88494595345
-36.0881639875	-7.88413608905
-36.087823644	-7.88373659578
-36.0874837752	-7.88334093437
-36.0871443233	-7.88294903747
-36.0868052342	-7.88256084263
-36.0864664516	-7.88217628549
-36.0861279299	-7.88179531426
-36.085789621	-7.8814178749
-36.0854514797	-7.88104391697
-36.0851134363	-7.88067336379
-36.0847754749	-7.88030619826
-36.084437555	-7.8799423763
-36.084099638	-7.8795818566
-36.0837616844	-7.87922459679
-36.0834236608	-7.87887056168
-36.0830855323	-7.87851971485
-36.082747266	-7.878172022
-36.0825577601	-7.87798152572
-36.0823607454	-7.87779008905
-36.0821558636	-7.87759736356
-36.0819426463	-7.87740290826
-36.0817207702	-7.87720641943
-36.0814892969	-7.8770070574
-36.0812473554	-7.87680407105
-36.0809936651	-7.87659638522
-36.0807514286	-7.87640234481
-36.0804962687	-7.87620182357
-36.0802257978	-7.87599294127
-36.0799354594	-7.87577217715
-36.0793547223	-7.87533840953
-36.07822815	-7.87450880061
-36.0777672868	-7.87416687323
-36.0772915579	-7.87380815435
-36.0768699285	-7.87348273673
-36.0766263276	-7.87329047626
-36.0763945646	-7.87310405051
-36.0761730177	-7.87292215427
-36.0759606339	-7.87274392181
-36.0757562674	-7.87256838337
-36.0755595747	-7.8723952349
-36.0753700141	-7.87222399934
-36.0751871783	-7.87205430844
-36.0749659846	-7.87184233649
-36.0747543386	-7.87163176207
-36.0745517723	-7.87142211916
-36.0743579272	-7.87121303645
-36.0741724285	-7.87100410486
-36.0739950933	-7.8707951136
-36.0738257012	-7.87058580272
-36.0736640745	-7.87037595224
-36.0735098262	-7.87016503568
-36.073363077	-7.86995319222
-36.0732237099	-7.86974025281
-36.0730916277	-7.8695260691
-36.0729667328	-7.86931048069
-36.0728489644	-7.86909338088
-36.0727382574	-7.86887464937
-36.072634557	-7.868654178
-36.0725408398	-7.86844347698
-36.0724497037	-7.86823112616
-36.0723611489	-7.86801712554
-36.0722751753	-7.86780147513
-36.072191783	-7.86758417492
-36.0721109718	-7.86736522492
-36.0720327418	-7.86714462511
-36.0719570931	-7.86692237552
-36.0718840256	-7.86669847612
-36.0718135393	-7.86647292693
-36.0717456342	-7.86624572794
-36.0716803103	-7.86601687915
-36.0716175677	-7.86578638056
-36.0715574062	-7.86555423217
-36.071499826	-7.86532043399
-36.071444827	-7.865084986
> -L"dykes_equamp"
-40.675225981	-4.42783459
-40.647862179	-4.413557824
-40.634180278	-4.402255385
-40.620498377	-4.399875924
-40.609790803	-4.397496463
-40.590755115	-4.387978619
-40.564581044	-4.376676179
-40.535432647	-4.365373739
-40.506284249	-4.35526103
> -L"dykes_equamp"
-40.371249837	-4.294584774
-40.330204135	-4.280902873
-40.292132759	-4.271385029
-40.254656248	-4.26008259
-40.218964333	-4.251754476
-40.183272418	-4.244021228
-40.142821581	-4.231529057
-40.099991282	-4.220821483
-40.07024802	-4.214277965
-40.047048275	-4.207734447
-40.03396124	-4.202975525
-39.999459055	-4.200001199
> -L"dykes_equamp"
-40.475351256	-4.333845881
-40.449177185	-4.327302363
-40.42597744	-4.319569115
> -L"dykes_equamp"
-40.399803369	-4.310051271
-40.374819029	-4.301128292
> -L"dykes_equamp"
-39.99513276	-4.198622269
-39.932077043	-4.179586581
-39.870211057	-4.165309815
-39.821432106	-4.143894666
-39.736961241	-4.127238439
-39.667956872	-4.110582212
-39.619177921	-4.099874638
-39.582296275	-4.086787602
-39.516861098	-4.08083895
> -L"dykes_equamp"
-39.603413992	-6.142641911
-39.573670729	-6.110519188
-39.536789084	-6.061145372
-39.508235552	-6.026048322
-39.496338247	-5.996305059
-39.471353906	-5.968346393
-39.457672005	-5.953474761
-39.433877395	-5.946931244
-39.413651977	-5.930869882
-39.378554927	-5.913023924
-39.352380856	-5.873762818
-39.335724629	-5.848778477
-39.328586246	-5.83212225
-39.303601905	-5.80832764
> -L"dykes_equamp"
-39.847308745	-6.318722026
-39.818755213	-6.295522281
-39.800909255	-6.285409572
-39.789606816	-6.278866054
-39.775924915	-6.267563614
-39.764622475	-6.261020096
-39.74142273	-6.254476579
-39.715248659	-6.234846025
-39.690264319	-6.21164628
-39.669444035	-6.189636266
> -L"dykes_equamp"
-39.661115921	-6.181903018
-39.621259949	-6.15037516
> -L"dykes_equamp"
-40.134628661	-6.50610458
-40.101911073	-6.485879161
-40.084065115	-6.474576722
-40.05967564	-6.464464012
-40.036475895	-6.44602319
-40.021604264	-6.431746423
-40.007327498	-6.422228579
-39.996619923	-6.416279927
-39.974015043	-6.409141544
-39.95438449	-6.403192891
-39.935943667	-6.391890452
-39.915718249	-6.381182877
-39.893708235	-6.369285572
-39.875267412	-6.355008806
> -L"dykes_equamp"
-39.866939298	-6.343706366
-39.848498475	-6.325860409
> -L"dykes_equamp"
-40.315467698	-6.584626793
-40.282155244	-6.563806509
> -L"dykes_equamp"
-40.273232265	-6.563806509
-40.229212236	-6.534063247
-40.192925456	-6.501345658
-40.162587328	-6.479930509
-40.148310562	-6.465653743
-40.129869739	-6.457920495
-40.110239186	-6.437695076
> -L"dykes_equamp"
-40.505824578	-6.839229121
-40.468348067	-6.819598567
-40.43919967	-6.804726936
-40.417189656	-6.79045017
-40.39280018	-6.770819617
-40.358892861	-6.74405068
> -L"dykes_equamp"
-40.772919076	-7.152723108
-40.737227161	-7.127143902
> -L"dykes_equamp"
-41.30353888	-7.631589636
-41.264872639	-7.614933409
-41.24345749	-7.59470799
-41.222042341	-7.572103111
-41.200627192	-7.556041749
-41.180401773	-7.538790656
-41.179212043	-7.538790656
-41.180401773	-7.539980387
> -L"dykes_equamp"
-41.139950936	-7.442422486
-41.109017943	-7.406730571
-41.09057712	-7.382935961
-41.06678251	-7.361520811
-41.0429879	-7.344269719
-41.021572751	-7.328208357
-41.004321659	-7.313931591
